Orden;TPV;fecha;Creador;Estado;Negocio;Moneda;Precio;;
TPE-p-00000-04842;transfermovil;5 de octubre de 2022;joseignacio67;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04839;transfermovil;5 de octubre de 2022;valiarc1975;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04840;transfermovil;5 de octubre de 2022;cristino7407;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04838;transfermovil;5 de octubre de 2022;lujar;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04837;transfermovil;5 de octubre de 2022;lisdelgp;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04835;transfermovil;5 de octubre de 2022;nurieedn;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04833;transfermovil;5 de octubre de 2022;beatrizguerra151;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04831;transfermovil;5 de octubre de 2022;robinsonyaneysi;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04829;transfermovil;5 de octubre de 2022;yurycruz87;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04827;transfermovil;5 de octubre de 2022;isabelparra180;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04825;transfermovil;5 de octubre de 2022;irimami2020;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04823;transfermovil;5 de octubre de 2022;lazara7801;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04822;transfermovil;5 de octubre de 2022;niulvisbarreromaury;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04821;transfermovil;5 de octubre de 2022;nelsyrosah;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04819;transfermovil;5 de octubre de 2022;iosbany.quintero;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04818;transfermovil;5 de octubre de 2022;fernandezyosbany60;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04817;transfermovil;5 de octubre de 2022;rolandorpc;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04816;transfermovil;5 de octubre de 2022;madelainepguerrero;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04815;transfermovil;5 de octubre de 2022;nestorperezrodriguez431;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04813;transfermovil;5 de octubre de 2022;bosseana70;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04811;transfermovil;5 de octubre de 2022;betzybet1997;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04810;transfermovil;5 de octubre de 2022;herneydismatos;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04809;transfermovil;5 de octubre de 2022;vivianoro20;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04808;transfermovil;5 de octubre de 2022;yamilka.aroche;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04807;transfermovil;5 de octubre de 2022;aliciatrsut2021;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04806;transfermovil;5 de octubre de 2022;flor.frometa;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04805;transfermovil;5 de octubre de 2022;gonzalezfernandezmarina3;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04803;transfermovil;5 de octubre de 2022;gretelmendozalopez;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04801;transfermovil;5 de octubre de 2022;kzasu86;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04799;transfermovil;5 de octubre de 2022;elixandrasegura;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04795;transfermovil;5 de octubre de 2022;elizabethgarciagarcet;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04794;transfermovil;5 de octubre de 2022;maria960925;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04793;transfermovil;5 de octubre de 2022;sorelis.aguilera;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04792;transfermovil;5 de octubre de 2022;yenyselltorrespupo;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04790;transfermovil;5 de octubre de 2022;lichac;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04788;transfermovil;5 de octubre de 2022;alexisdavidperezescobar;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04787;transfermovil;5 de octubre de 2022;zoilamaurarodriguez1954;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04785;transfermovil;5 de octubre de 2022;osbelys;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04784;transfermovil;5 de octubre de 2022;yonni;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04782;transfermovil;5 de octubre de 2022;helenbullain;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04781;transfermovil;5 de octubre de 2022;imandrapelaez;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04780;transfermovil;5 de octubre de 2022;yohan7170;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04778;transfermovil;5 de octubre de 2022;concarlosmanuel;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04776;transfermovil;5 de octubre de 2022;mailinps1987;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04774;transfermovil;5 de octubre de 2022;sirinbia;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04772;transfermovil;5 de octubre de 2022;madelinecamejo76;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04771;transfermovil;5 de octubre de 2022;gustavom84;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04770;transfermovil;5 de octubre de 2022;marylin1969r;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04769;transfermovil;5 de octubre de 2022;consuelogf;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04753;transfermovil;4 de octubre de 2022;rafayudi2013;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04751;transfermovil;4 de octubre de 2022;rafayudi2013;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04745;transfermovil;4 de octubre de 2022;rafayudi2013;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04743;transfermovil;4 de octubre de 2022;rafayudi2013;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04741;transfermovil;4 de octubre de 2022;rafayudi2013;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04740;transfermovil;4 de octubre de 2022;drekecarmenatej;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04738;transfermovil;4 de octubre de 2022;rafayudi2013;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04737;transfermovil;4 de octubre de 2022;rafayudi2013;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04736;transfermovil;4 de octubre de 2022;rafayudi2013;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04733;transfermovil;4 de octubre de 2022;rafayudi2013;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04699;transfermovil;4 de octubre de 2022;kireniap82;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04697;transfermovil;4 de octubre de 2022;jose.cuervo;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04696;transfermovil;4 de octubre de 2022;oscarmayer;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04695;transfermovil;4 de octubre de 2022;jeremifillor;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04693;transfermovil;4 de octubre de 2022;mariateresa.ricardo;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04691;transfermovil;4 de octubre de 2022;wilsondh;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04690;transfermovil;4 de octubre de 2022;monicadiazescalona64;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04689;transfermovil;4 de octubre de 2022;jessicarodriguezsantiesteban;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04687;transfermovil;4 de octubre de 2022;danialakeacosta;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04685;transfermovil;4 de octubre de 2022;mm8406673;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04683;transfermovil;4 de octubre de 2022;angellarosaguerrero;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04681;transfermovil;4 de octubre de 2022;martharosaescalona;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04678;transfermovil;4 de octubre de 2022;bosseana70;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04676;transfermovil;4 de octubre de 2022;yadyabullalbear;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04674;transfermovil;4 de octubre de 2022;sadysyaima;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04672;transfermovil;4 de octubre de 2022;stivensardinaedel;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04671;transfermovil;4 de octubre de 2022;ericyeli0217;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04669;transfermovil;4 de octubre de 2022;marylin1969r;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04666;transfermovil;4 de octubre de 2022;clarisbelperezmendoza;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04663;transfermovil;4 de octubre de 2022;marled;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04660;transfermovil;4 de octubre de 2022;yerarvl;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04658;transfermovil;4 de octubre de 2022;galiax;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04656;transfermovil;4 de octubre de 2022;frankmachado;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04655;transfermovil;4 de octubre de 2022;iosbany.quintero;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04654;transfermovil;4 de octubre de 2022;almaguerpanequee;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04652;transfermovil;4 de octubre de 2022;grisel.marino;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04651;transfermovil;4 de octubre de 2022;yannary150779;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04649;transfermovil;4 de octubre de 2022;arelid90;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04647;transfermovil;4 de octubre de 2022;jeffersrosell31;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04645;transfermovil;4 de octubre de 2022;lourdesgonzalezllanes;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04643;transfermovil;4 de octubre de 2022;maricelymh87;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04641;transfermovil;4 de octubre de 2022;antonio.borges;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04639;transfermovil;4 de octubre de 2022;alvaropenazaldivar;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04638;transfermovil;4 de octubre de 2022;silvia.paris;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04636;transfermovil;4 de octubre de 2022;elenita.apiauv61;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04634;transfermovil;4 de octubre de 2022;dinaracruz5;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04633;transfermovil;4 de octubre de 2022;rodriguezyoslin5;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04631;transfermovil;4 de octubre de 2022;nicoladivari2022;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04629;transfermovil;4 de octubre de 2022;luis.reyes;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04628;transfermovil;4 de octubre de 2022;y.fonteboal;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04627;transfermovil;4 de octubre de 2022;daniajorge1997;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04625;transfermovil;4 de octubre de 2022;cpupo;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04623;transfermovil;4 de octubre de 2022;helenqa;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04621;transfermovil;4 de octubre de 2022;rleyvaaguero;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04618;transfermovil;4 de octubre de 2022;mileidisd849;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04616;transfermovil;4 de octubre de 2022;dayigerais;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04614;transfermovil;4 de octubre de 2022;marielaalmaguer72;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04610;transfermovil;4 de octubre de 2022;imandrapelaez;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04608;transfermovil;4 de octubre de 2022;gondresyesenia034;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04606;transfermovil;4 de octubre de 2022;yoanbuedo391;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04603;transfermovil;4 de octubre de 2022;yuliancruspalmero;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04602;transfermovil;4 de octubre de 2022;kenierjv;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04600;transfermovil;4 de octubre de 2022;belloclaudia672;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04598;transfermovil;4 de octubre de 2022;alexisbelloalvarez;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04596;transfermovil;4 de octubre de 2022;isabellixandrac;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04593;transfermovil;4 de octubre de 2022;anaelsa;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04590;transfermovil;4 de octubre de 2022;lisbetpbpsc;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04588;transfermovil;4 de octubre de 2022;tbotelloperez;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04586;transfermovil;4 de octubre de 2022;lizandra.licea;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04585;transfermovil;4 de octubre de 2022;robertoleonardosalesobrador;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04583;transfermovil;3 de octubre de 2022;rafayudi2013;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04581;transfermovil;3 de octubre de 2022;rafayudi2013;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04579;transfermovil;3 de octubre de 2022;rafayudi2013;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04577;transfermovil;3 de octubre de 2022;rafayudi2013;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04573;transfermovil;3 de octubre de 2022;rafayudi2013;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04571;transfermovil;3 de octubre de 2022;rafayudi2013;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04567;transfermovil;3 de octubre de 2022;rafayudi2013;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04565;transfermovil;3 de octubre de 2022;rafayudi2013;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04564;transfermovil;3 de octubre de 2022;rafayudi2013;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04563;transfermovil;3 de octubre de 2022;rafayudi2013;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04561;transfermovil;3 de octubre de 2022;rafayudi2013;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04547;transfermovil;3 de octubre de 2022;diosmari70;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04545;transfermovil;3 de octubre de 2022;darioreyescedeno5;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04543;transfermovil;3 de octubre de 2022;rzalfer;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04541;transfermovil;3 de octubre de 2022;madelainepguerrero;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04539;transfermovil;3 de octubre de 2022;yaspron;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04537;transfermovil;3 de octubre de 2022;martin.jodar;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04536;transfermovil;3 de octubre de 2022;k.pena9209;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04534;transfermovil;3 de octubre de 2022;tellezyadira74;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04532;transfermovil;3 de octubre de 2022;zulethompson1984;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04528;transfermovil;3 de octubre de 2022;alejandro.9602;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04526;transfermovil;3 de octubre de 2022;yoelkarel;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04525;transfermovil;3 de octubre de 2022;claudia.fontebao;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04523;transfermovil;3 de octubre de 2022;yordanistamayo74;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04522;transfermovil;3 de octubre de 2022;kireniap82;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04520;transfermovil;3 de octubre de 2022;pablochoymiguel;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04518;transfermovil;3 de octubre de 2022;baby850914;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04515;transfermovil;3 de octubre de 2022;gondresyesenia034;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04514;transfermovil;3 de octubre de 2022;elizabeth.hidalgo;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04513;transfermovil;3 de octubre de 2022;rolandoluismerino;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04512;transfermovil;3 de octubre de 2022;rolandorpc;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04511;transfermovil;3 de octubre de 2022;dayma0406;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04508;transfermovil;3 de octubre de 2022;yannary150779;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04506;transfermovil;3 de octubre de 2022;lissy71;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04504;transfermovil;3 de octubre de 2022;jayli99;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04503;transfermovil;3 de octubre de 2022;choninoa;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04499;transfermovil;3 de octubre de 2022;caceresestradajennifer;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04497;transfermovil;3 de octubre de 2022;jeidys.reyes98;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04495;transfermovil;3 de octubre de 2022;yudith.gongora;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04493;transfermovil;3 de octubre de 2022;napolesgonzaleza;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04490;transfermovil;3 de octubre de 2022;yamisleydisguerra;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04489;transfermovil;3 de octubre de 2022;yadira.pc85;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04488;transfermovil;3 de octubre de 2022;daymarahv;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04486;transfermovil;3 de octubre de 2022;pridis9405;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04485;transfermovil;3 de octubre de 2022;franciscamercedes233;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04484;transfermovil;3 de octubre de 2022;yamilka.aroche;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04483;transfermovil;3 de octubre de 2022;saydelpineda2020;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04480;transfermovil;3 de octubre de 2022;eliofrankh;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04479;transfermovil;3 de octubre de 2022;yusleydiff;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04477;transfermovil;3 de octubre de 2022;luisdara67;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04475;transfermovil;3 de octubre de 2022;kireniap82;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04473;transfermovil;3 de octubre de 2022;marciae;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04472;transfermovil;3 de octubre de 2022;carloselcross;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04471;transfermovil;3 de octubre de 2022;liettysanjuan91;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04467;transfermovil;3 de octubre de 2022;dapral61;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04466;transfermovil;3 de octubre de 2022;mfernandezdulcet;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04464;transfermovil;3 de octubre de 2022;alvaropenazaldivar;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04461;transfermovil;3 de octubre de 2022;gonzalezfernandezmarina3;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04459;transfermovil;3 de octubre de 2022;andresesteban.areas67;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04457;transfermovil;3 de octubre de 2022;marlenlopezdesdin;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04455;transfermovil;3 de octubre de 2022;luisdara67;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04454;transfermovil;3 de octubre de 2022;pascualosorioperez;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04452;transfermovil;3 de octubre de 2022;snrb82;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04450;transfermovil;3 de octubre de 2022;chaveslisbeth9;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04448;transfermovil;3 de octubre de 2022;clarisbelperezmendoza;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04446;transfermovil;3 de octubre de 2022;lizandra.licea;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04444;transfermovil;3 de octubre de 2022;leodan.pino;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04442;transfermovil;3 de octubre de 2022;jgonzalez1978;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04440;transfermovil;3 de octubre de 2022;alain1607;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04438;transfermovil;3 de octubre de 2022;syoiselolider;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04435;transfermovil;3 de octubre de 2022;yordanis.ceballo;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04433;transfermovil;3 de octubre de 2022;isrrael91;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04432;transfermovil;3 de octubre de 2022;laguardac;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04431;transfermovil;3 de octubre de 2022;luis.reyes;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04429;transfermovil;3 de octubre de 2022;osbelys;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04428;transfermovil;3 de octubre de 2022;consuelogf;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04426;transfermovil;3 de octubre de 2022;rpfernandez1994;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04424;transfermovil;3 de octubre de 2022;luisangelr894;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04422;transfermovil;3 de octubre de 2022;yannia.merino;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04420;transfermovil;3 de octubre de 2022;eliofrankh;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04418;transfermovil;3 de octubre de 2022;yvega82;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04404;transfermovil;1 de octubre de 2022;rafayudi2013;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04403;transfermovil;1 de octubre de 2022;rafayudi2013;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04401;transfermovil;1 de octubre de 2022;rafayudi2013;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04400;transfermovil;1 de octubre de 2022;rafayudi2013;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04398;transfermovil;1 de octubre de 2022;rafayudi2013;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04397;transfermovil;1 de octubre de 2022;rafayudi2013;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04396;transfermovil;1 de octubre de 2022;rafayudi2013;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04395;transfermovil;1 de octubre de 2022;rafayudi2013;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04394;transfermovil;1 de octubre de 2022;rafayudi2013;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04393;transfermovil;1 de octubre de 2022;rafayudi2013;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04392;transfermovil;1 de octubre de 2022;rafayudi2013;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04386;transfermovil;1 de octubre de 2022;aniuskaavilar82;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04384;transfermovil;1 de octubre de 2022;kireniaalinamatospena;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04383;transfermovil;1 de octubre de 2022;sulemahernandezsilva;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04378;transfermovil;1 de octubre de 2022;yolexisbt;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04377;transfermovil;1 de octubre de 2022;hannerochoa;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04375;transfermovil;1 de octubre de 2022;jose.cuervo;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04374;transfermovil;1 de octubre de 2022;diagoarianna;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04373;transfermovil;1 de octubre de 2022;katerinpf95;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04372;transfermovil;1 de octubre de 2022;madelainepguerrero;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04370;transfermovil;1 de octubre de 2022;iris.viilavicencio.baista;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04369;transfermovil;1 de octubre de 2022;jeremifillor;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04368;transfermovil;1 de octubre de 2022;yimerlaffita83;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04367;transfermovil;1 de octubre de 2022;giselramos223;delivered;Tienda Virtual U...;CUP;237.1;;
TPE-p-00000-04364;transfermovil;1 de octubre de 2022;maritzaverdecia498;delivered;Tienda Virtual U...;CUP;237.1;;
